"[[20.103759765625, 18.462432861328125, 27.29510182932116], [21.21600341796875, 19.14593505859375, 28.577712124996133], [21.85107421875, 18.308502197265625, 28.50737969755553], [17.66619873046875, 19.961639404296875, 26.656361816489387], [17.33245849609375, 19.445281982421875, 26.048668082931098], [24.157470703125, 17.100799560546875, 29.597647480540456], [28.07684326171875, 14.186767578125, 31.45748721463398], [31.79241943359375, 13.461181640625, 34.52479318697578], [32.08380126953125, 12.88861083984375, 34.57580936556241], [33.65228271484375, 12.515106201171875, 35.90409468495734], [36.296630859375, 10.25360107421875, 37.71712802866827], [37.996337890625, 14.454681396484375, 40.65291511530774], [40.37542724609375, 12.430389404296875, 42.24558800688026], [42.483642578125, 12.473968505859375, 44.277079589682145], [43.892578125, 11.872528076171875, 45.46993883192189], [43.8980712890625, 11.1246337890625, 45.28573881301225], [48.19384765625, 6.728607177734375, 48.661289609566374], [56.19671630859375, 7.47552490234375, 56.69174892728331], [57.0040283203125, 5.3621826171875, 57.25567436650325], [59.50732421875, 8.3363037109375, 60.08839817499232], [61.68359375, 7.83251953125, 62.17888789711868], [64.6962890625, -0.757171630859375, 64.70071968175574], [69.6268310546875, 0.185821533203125, 69.62707901643007], [74.052978515625, 5.171112060546875, 74.2333080697496], [73.7965087890625, 5.906463623046875, 74.03249976857836], [75.0155029296875, 5.13311767578125, 75.19092084066648], [80.4010009765625, 1.886383056640625, 80.42312726492041], [79.169677734375, 5.145172119140625, 79.3366918184794], [80.925537109375, 2.801055908203125, 80.9739987319492], [82.186279296875, 3.56634521484375, 82.26362089560234], [83.7276611328125, 0.457183837890625, 83.72890931949794], [83.4395751953125, -0.68524169921875, 83.44238889773325], [79.6551513671875, 1.7674560546875, 79.67475786116205], [82.4200439453125, 2.53839111328125, 82.45912365160831], [81.2762451171875, 4.18463134765625, 81.38389988114929], [75.372314453125, -6.009033203125, 75.61146914362274], [75.734619140625, -5.378692626953125, 75.92537698787385], [74.3878173828125, 0.673675537109375, 74.39086781123044], [76.9637451171875, 1.746307373046875, 76.98355442498456]]","[[32.95794677734375, 19.426666259765625, 38.25730803057815], [35.29522705078125, 19.108367919921875, 40.13580417942688], [35.74505615234375, 18.648345947265625, 40.31711604149169], [31.6107177734375, 21.600128173828125, 38.285806969133105], [30.71343994140625, 21.187255859375, 37.31240013567861], [38.7833251953125, 18.888702392578125, 43.13849083221095], [41.279541015625, 16.6380615234375, 44.5064669201944], [43.6168212890625, 16.634002685546875, 46.68101482085406], [44.47406005859375, 13.61785888671875, 46.5122360111185], [45.24700927734375, 13.514007568359375, 47.22203139533184], [47.98870849609375, 12.109161376953125, 49.49290789978049], [48.76910400390625, 15.140655517578125, 51.06530088862488], [51.885986328125, 13.06170654296875, 53.5048012336931], [53.58837890625, 12.92022705078125, 55.123920586652396], [54.774658203125, 13.42901611328125, 56.396823093503556], [53.244873046875, 13.0009765625, 54.80914063690937], [58.62493896484375, 11.016265869140625, 59.650998167099], [63.93316650390625, 10.424530029296875, 64.77746989152874], [64.9937744140625, 5.088287353515625, 65.19264821111344], [67.47882080078125, 5.89056396484375, 67.73544124376738], [69.142578125, 4.344390869140625, 69.27892783376198], [70.83465576171875, 2.67919921875, 70.88530570812928], [73.65771484375, 1.916534423828125, 73.68264422644526], [77.2838134765625, 2.570526123046875, 77.32655061509837], [78.0771484375, 4.505889892578125, 78.20705947582638], [78.639404296875, 2.550750732421875, 78.68076154604957], [82.40447998046875, 1.49359130859375, 82.41801463180596], [81.84619140625, 3.5396728515625, 81.92269729204844], [83.37371826171875, 1.190643310546875, 83.382219497189], [84.6702880859375, 4.798858642578125, 84.8061715255859], [85.63427734375, 0.0928955078125, 85.63432772995691], [84.5731201171875, -0.48968505859375, 84.5745377629274], [81.8060302734375, 0.8193359375, 81.81013323835289], [84.4951171875, 2.954010009765625, 84.54673857498676], [82.9012451171875, 3.854034423828125, 82.99078276122027], [76.083740234375, -6.39532470703125, 76.35205109334142], [75.63720703125, -0.886474609375, 75.64240163242599], [76.5281982421875, -0.954864501953125, 76.53415507087433], [78.0062255859375, -1.63665771484375, 78.02339315000167]]","[[20.059326171875, 14.958831787109375, 25.02285385212293], [21.20379638671875, 15.433746337890625, 26.22597009133846], [21.8115234375, 14.68109130859375, 26.29214705336707], [17.66278076171875, 16.803009033203125, 24.37857536457879], [17.3138427734375, 16.696258544921875, 24.052737910312636], [24.091796875, 12.779266357421875, 27.271309563352368], [27.97601318359375, 10.729827880859375, 29.963085955913794], [31.71160888671875, 10.6378173828125, 33.448307832449274], [31.96453857421875, 8.976287841796875, 33.2009859745386], [33.4788818359375, 7.611541748046875, 34.33323603692094], [36.06878662109375, 5.351318359375, 36.463597964290024], [37.8746337890625, 8.3759765625, 38.789752100666284], [40.141357421875, 5.850921630859375, 40.565525506286455], [42.28790283203125, 6.801910400390625, 42.831445352991054], [43.695068359375, 6.485595703125, 44.173769938220666], [43.712158203125, 5.2850341796875, 44.03049353636061], [47.93231201171875, 2.37127685546875, 47.99093131742745], [55.87841796875, 1.237457275390625, 55.89211836385109], [56.29901123046875, -4.5570068359375, 56.48313887197867], [58.7337646484375, -5.09173583984375, 58.95405739761086], [60.9339599609375, -5.909332275390625, 61.219830810466206], [64.2652587890625, -6.595733642578125, 64.60284196155006], [68.8228759765625, -9.53753662109375, 69.48059342351652], [72.7470703125, -12.513885498046875, 73.815537451881], [72.5848388671875, -11.74212646484375, 73.52847317394777], [73.975341796875, -11.584869384765625, 74.87696837230098], [79.194580078125, -14.56549072265625, 80.52288515535406], [78.07373046875, -13.05364990234375, 79.15747068394732], [79.453857421875, -15.97833251953125, 81.0445714981599], [80.904541015625, -15.16357421875, 82.31329625301424], [82.3197021484375, -16.30828857421875, 83.91956647902478], [81.92919921875, -17.461334228515625, 83.76927764798714], [78.06982421875, -16.799072265625, 79.8567860769028], [80.9105224609375, -16.697723388671875, 82.61553492695228], [79.765380859375, -16.324493408203125, 81.41870220456487], [89.9080810546875, -16.838897705078125, 91.47136991899893], [91.2247314453125, -14.58453369140625, 92.38322493973216], [91.3404541015625, -13.608184814453125, 92.34858553017452], [92.7503662109375, -12.61328125, 93.60408803121057]]","[[32.94287109375, 19.015411376953125, 38.03706910021049], [35.3070068359375, 19.51715087890625, 40.34233396994934], [35.73345947265625, 18.52679443359375, 40.25074207848356], [31.61474609375, 21.032806396484375, 37.97197802965069], [30.7210693359375, 21.42376708984375, 37.45346309039194], [38.74298095703125, 17.997772216796875, 42.71929749193673], [41.19854736328125, 15.688446044921875, 44.084551082538574], [43.55218505859375, 15.690582275390625, 46.29240969661008], [44.4581298828125, 13.8616943359375, 46.569001304945196], [45.1702880859375, 13.01739501953125, 47.00858962850411], [47.89154052734375, 11.34521484375, 49.21700472329715], [48.70660400390625, 14.233642578125, 50.74376665793691], [51.8084716796875, 12.395294189453125, 53.27063971671517], [53.52606201171875, 12.6556396484375, 55.00185932669426], [54.71173095703125, 12.92083740234375, 56.2167372184866], [53.18499755859375, 12.640106201171875, 54.66640879081529], [58.48321533203125, 9.96551513671875, 59.32619967192324], [63.7481689453125, 8.284698486328125, 64.28425369318269], [64.644287109375, 2.7803955078125, 64.70405284879125], [67.10064697265625, 2.5693359375, 67.14981989036733], [68.81341552734375, 1.50982666015625, 68.82997699463942], [70.6651611328125, 1.66302490234375, 70.68472713219009], [73.179931640625, -1.83038330078125, 73.20281892081975], [76.6705322265625, -2.93603515625, 76.72672816133303], [77.38043212890625, -2.189849853515625, 77.41141207107134], [78.24066162109375, -1.80718994140625, 78.2615299262084], [81.7144775390625, -5.12042236328125, 81.87474924945016], [81.1146240234375, -3.545257568359375, 81.19206292298301], [82.53778076171875, -5.782470703125, 82.74008835203192], [83.716796875, -4.66302490234375, 83.84656152908053], [84.8760986328125, -6.384735107421875, 85.1159031058172], [83.867431640625, -6.87542724609375, 84.14878246184692], [80.9869384765625, -5.72186279296875, 81.1888164566283], [83.628173828125, -5.073211669921875, 83.78191293158042], [82.016357421875, -3.88214111328125, 82.10818414979215], [82.99560546875, -8.73736572265625, 83.45425146088037], [83.96435546875, -5.488128662109375, 84.14352349108323], [84.8099365234375, -5.399078369140625, 84.98161789672882], [85.39111328125, -4.586700439453125, 85.51420962818139]]"
"[[24.26678466796875, 17.580169677734375, 29.96563371630065], [20.214599609375, 18.650634765625, 27.504112683889364], [18.4697265625, 18.867645263671875, 26.403008106829], [15.4549560546875, 19.80908203125, 25.124796468292303], [17.8121337890625, 18.179901123046875, 25.451540522397128], [22.3045654296875, 15.621917724609375, 27.231194472547017], [27.715087890625, 12.972869873046875, 30.601004060783296], [33.00994873046875, 12.450897216796875, 35.28004473766177], [31.15057373046875, 13.900604248046875, 34.11136236209555], [34.296875, 13.421966552734375, 36.82967310346842], [37.81146240234375, 11.268798828125, 39.45494285932507], [38.49505615234375, 12.02899169921875, 40.33070777301053], [37.53851318359375, 15.628753662109375, 40.66199593066896], [43.146484375, 11.751617431640625, 44.71822476554452], [44.02581787109375, 10.683013916015625, 45.3034151642953], [44.890625, 10.6090087890625, 46.127207593534536], [50.5902099609375, 6.9969482421875, 51.07177917985226], [55.9571533203125, 7.71087646484375, 56.485932970687855], [58.9041748046875, 7.567901611328125, 59.388340136931966], [60.6220703125, 9.376739501953125, 61.34295927538206], [63.027099609375, 6.941864013671875, 63.408238905952835], [65.8671875, -1.375762939453125, 65.88155366129224], [72.58447265625, 3.479766845703125, 72.6678364070815], [72.466064453125, 7.143646240234375, 72.8173205970261], [75.2855224609375, 4.092376708984375, 75.39666729600562], [76.9063720703125, 4.365570068359375, 77.03017763863133], [80.836181640625, 3.556854248046875, 80.91439596498245], [81.7467041015625, 3.409210205078125, 81.8177630205741], [80.8377685546875, 4.850677490234375, 80.98317045544395], [84.2962646484375, 3.097930908203125, 84.35317071451087], [84.10498046875, 0.169097900390625, 84.10515045910527], [83.64794921875, -0.52996826171875, 83.64962806170155], [80.184326171875, 3.64923095703125, 80.26732243083354], [74.2559814453125, -5.49945068359375, 74.45934956892837], [83.934326171875, 5.192901611328125, 84.09481159424543], [74.77294921875, -6.76837158203125, 75.07865734509518], [75.1370849609375, -2.684906005859375, 75.18504011229521], [73.7191162109375, -2.40704345703125, 73.75840259337065], [78.568603515625, 0.24859619140625, 78.56899680193112]]","[[39.29736328125, 17.48834228515625, 43.01307797334806], [35.17431640625, 18.330230712890625, 39.66396213989201], [32.37139892578125, 19.250701904296875, 37.66293924032179], [29.31817626953125, 21.81890869140625, 36.54613845887454], [32.13427734375, 20.13299560546875, 37.9203018507879], [36.526611328125, 18.360137939453125, 40.88138941219654], [41.30047607421875, 17.63555908203125, 44.908153692764195], [45.43731689453125, 14.898162841796875, 47.81741338293773], [43.30096435546875, 16.494110107421875, 46.33604625288321], [45.8880615234375, 15.23992919921875, 48.35255559301892], [48.58966064453125, 11.588409423828125, 49.952440926595145], [48.8656005859375, 13.47747802734375, 50.690130544336824], [48.8780517578125, 14.173431396484375, 50.8915523558699], [54.41546630859375, 13.015625, 55.950419727847674], [56.062744140625, 12.385009765625, 57.414455910265396], [54.5836181640625, 12.782073974609375, 56.06026031845161], [60.4381103515625, 11.6202392578125, 61.54506595395323], [64.2227783203125, 7.82147216796875, 64.6973004232349], [67.798095703125, 6.611968994140625, 68.11974687966459], [69.447021484375, 6.737701416015625, 69.77309949703124], [69.61163330078125, 3.603424072265625, 69.70483595739266], [70.72711181640625, 3.576080322265625, 70.81746039192403], [77.85321044921875, 3.796356201171875, 77.94571635219295], [76.8394775390625, 4.338531494140625, 76.96186174984166], [79.049560546875, 2.0977783203125, 79.07739055213715], [80.9224853515625, 2.1986083984375, 80.95234718254639], [83.928955078125, 4.618621826171875, 84.05594070664557], [83.0516357421875, 2.464447021484375, 83.08819229333793], [83.095703125, 3.438568115234375, 83.16681807380418], [86.0234375, 3.263214111328125, 86.08530865166702], [85.7685546875, 0.0765380859375, 85.76858883799638], [85.475830078125, -1.970672607421875, 85.49854430380755], [82.1239013671875, 1.93707275390625, 82.14674325024374], [74.8095703125, -4.874237060546875, 74.96819323728757], [85.0804443359375, 2.00970458984375, 85.10417687128522], [76.8704833984375, -6.427825927734375, 77.13875915560679], [75.7333984375, 0.3970947265625, 75.7344394784499], [77.267578125, -2.851165771484375, 77.32016409423522], [78.93603515625, -0.47442626953125, 78.93746085651576]]","[[24.22955322265625, 12.92730712890625, 27.462456535688904], [20.19378662109375, 15.0780029296875, 25.201888628551824], [18.42352294921875, 15.024139404296875, 23.77290396018408], [15.4464111328125, 16.7694091796875, 22.799225888605545], [17.7701416015625, 15.047515869140625, 23.28531009824909], [22.214599609375, 12.320068359375, 25.40221486769445], [27.66204833984375, 10.51385498046875, 29.592736691731975], [32.87689208984375, 8.6712646484375, 34.00118915700556], [31.05401611328125, 10.058074951171875, 32.6422546477311], [34.161865234375, 8.577301025390625, 35.22219654098487], [37.52081298828125, 5.203094482421875, 37.87985743762223], [38.32733154296875, 6.916595458984375, 38.94642006587885], [37.38787841796875, 8.002471923828125, 38.23470948612623], [42.8861083984375, 5.460601806640625, 43.232354384803266], [43.7928466796875, 4.8876953125, 44.06475900057154], [44.7489013671875, 5.860260009765625, 45.130996232659584], [50.36761474609375, 2.631744384765625, 50.436323158192906], [55.51739501953125, -0.301788330078125, 55.51821526265812], [58.3409423828125, -2.736083984375, 58.40506582210315], [59.912109375, -4.482421875, 60.07955522161796], [62.2164306640625, -6.744415283203125, 62.58091867405272], [65.45703125, -6.69744873046875, 65.79877475729114], [71.673583984375, -9.712127685546875, 72.3286116647183], [71.3709716796875, -10.454132080078125, 72.13254796588343], [74.016357421875, -12.525390625, 75.068679063319], [75.84228515625, -12.0888671875, 76.79969353844423], [79.836181640625, -12.929901123046875, 80.8764381139936], [80.64111328125, -13.885833740234375, 81.82790190332895], [79.6453857421875, -13.96148681640625, 80.85982057948515], [82.84130859375, -17.29974365234375, 84.62838495423226], [82.62353515625, -17.127288818359375, 84.38004849479276], [81.9129638671875, -18.261322021484375, 83.9238317254373], [78.646240234375, -16.381378173828125, 80.33418110541115], [89.335693359375, -16.560333251953125, 90.85763999475236], [82.517333984375, -16.71368408203125, 84.19297858778269], [89.7667236328125, -16.126007080078125, 91.20368839096624], [91.2574462890625, -11.9241943359375, 92.033189196954], [90.5986328125, -13.8897705078125, 91.65717643618474], [94.7939453125, -12.541107177734375, 95.61993221683782]]","[[39.28948974609375, 17.047088623046875, 42.82834616268086], [35.19061279296875, 19.43231201171875, 40.199427593753676], [32.36602783203125, 19.57763671875, 37.8264935873677], [29.323486328125, 21.024566650390625, 36.08184104605046], [32.11627197265625, 19.948699951171875, 37.80748014829222], [36.47332763671875, 17.638519287109375, 40.51445410637], [41.22723388671875, 16.733734130859375, 44.493849821211235], [45.36395263671875, 14.050384521484375, 47.49001478235219], [43.260498046875, 15.932403564453125, 46.1011081711088], [45.846923828125, 14.98626708984375, 48.23410231143552], [48.46160888671875, 10.6676025390625, 49.62182261687604], [48.7913818359375, 12.737579345703125, 50.426628571106505], [48.857421875, 14.45379638671875, 50.950563316419306], [54.3306884765625, 12.460357666015625, 55.74122552924644], [55.979736328125, 11.96417236328125, 57.243971732442716], [54.568603515625, 13.167327880859375, 56.13475762099216], [60.30975341796875, 10.31890869140625, 61.186160477004705], [64.0543212890625, 6.364501953125, 64.36973637443126], [67.53765869140625, 4.637939453125, 67.69671944701409], [69.06463623046875, 3.167022705078125, 69.13721147444014], [69.284423828125, 0.8929443359375, 69.29017776555591], [70.46368408203125, 1.8038330078125, 70.48676888560277], [77.31781005859375, -1.2239990234375, 77.3274978637364], [76.22711181640625, -1.542572021484375, 76.24271836911619], [78.44927978515625, -3.403289794921875, 78.52306591211237], [80.4609375, -2.238433837890625, 80.49206823920926], [83.23480224609375, -3.028533935546875, 83.28988127464879], [82.4114990234375, -3.80157470703125, 82.49913418662756], [82.4041748046875, -3.50506591796875, 82.47868520006124], [85.015380859375, -5.940460205078125, 85.22267333352494], [84.9427490234375, -6.878631591796875, 85.22080839932438], [84.6868896484375, -8.534698486328125, 85.1158643061278], [81.231201171875, -5.64459228515625, 81.42708066663862], [82.85595703125, -8.74713134765625, 83.3163964797896], [84.291748046875, -5.183685302734375, 84.45098804700653], [83.6865234375, -7.883544921875, 84.05703114903868], [83.9639892578125, -3.55462646484375, 84.03919836237505], [84.7069091796875, -5.246368408203125, 84.86922200804257], [86.8681640625, -5.040313720703125, 87.01426716345156]]"
